104674,1,tap
105008,2,tap
105008,3,tap
105341,2,tap
105341,3,tap
105674,1,tap
105674,0,tap
106008,1,tap
106008,0,tap
106341,2,tap
106674,2,tap
107008,3,tap
107341,0,tap
107674,1,tap
107674,2,tap
108008,1,tap
108341,2,tap
108341,3,tap
109008,0,tap
109674,2,tap
109674,3,tap
110341,2,tap
110674,2,tap
111008,0,tap
111008,1,tap
111674,3,tap
112008,2,tap
112174,3,tap
112341,0,tap
112341,1,tap
112674,2,tap
113008,0,tap
113674,2,tap
113674,3,tap
114341,0,tap
114674,0,tap
115008,2,tap
115008,3,tap
115674,3,tap
116341,1,tap
116341,0,tap
117008,2,tap
117674,1,tap
117674,0,tap
118341,0,tap
118341,3,tap
118674,0,tap
119008,2,tap
119008,3,tap
119674,1,tap
120341,3,tap
120341,2,tap
121008,2,tap
121341,2,tap
121674,1,tap
121674,0,tap
122341,2,tap
122674,3,tap
122841,2,tap
123008,1,tap
123008,0,tap
123341,2,tap
123674,0,tap
124341,2,tap
124341,3,tap
125008,2,tap
125341,3,tap
125674,1,tap
125674,0,tap
126341,2,tap
127008,1,tap
127008,0,tap
127674,0,tap
127674,3,tap
129008,0,tap
129008,3,tap
129341,1,tap
129341,2,tap
129674,3,tap
130008,0,tap
130008,1,tap
130341,2,tap
130674,0,tap
130674,1,tap
131008,3,tap
131341,1,tap
131341,2,tap
131508,0,tap
131674,3,tap
132008,2,tap
132008,0,tap
132341,1,tap
132674,0,tap
132674,3,tap
133008,1,tap
133174,2,tap
133341,1,tap
133341,0,tap
133674,2,tap
133841,0,tap
134008,2,tap
134008,3,tap
134174,1,tap
134341,3,tap
134341,0,tap
134674,1,tap
134674,2,tap
135008,2,tap
135341,0,tap
135341,3,tap
135674,1,tap
136008,0,tap
136008,2,tap
136341,2,tap
136674,1,tap
136674,0,tap
137008,3,tap
137341,2,tap
137341,0,tap
137508,1,tap
137674,2,tap
138008,0,tap
138008,2,tap
138174,3,tap
138341,1,tap
138674,1,tap
138674,3,tap
139008,2,tap
139174,1,tap
139341,3,tap
139341,0,tap
139508,2,tap
139674,0,tap
139674,1,tap
140008,2,tap
140008,3,tap
140341,1,tap
140674,3,tap
140674,2,tap
141008,0,tap
141341,1,tap
141341,3,tap
141674,2,tap
142008,3,tap
142008,0,tap
142174,2,tap
142341,1,tap
142674,0,tap
142674,1,tap
143008,2,tap
143341,3,tap
143341,1,tap
143674,0,tap
143841,2,tap
144008,1,tap
144008,3,tap
144341,2,tap
144508,0,tap
144674,3,tap
144674,2,tap
144841,1,tap
145008,2,tap
145008,0,tap
145341,1,tap
145341,3,tap
145674,3,tap
146008,0,tap
146008,2,tap
146341,1,tap
146674,2,tap
146674,3,tap
147008,0,tap
147341,2,tap
147341,1,tap
147508,3,tap
147674,1,tap
148008,3,tap
148008,0,tap
148341,2,tap
148674,1,tap
148674,3,tap
149008,0,tap
149174,2,tap
149341,0,tap
149674,3,tap
149841,1,tap
150008,3,tap
150174,2,tap
150341,0,tap
150341,1,tap
151008,3,tap
151674,2,tap
152341,1,tap
153008,0,tap
153674,2,tap
154341,1,tap
155008,2,tap
155674,0,tap
155674,3,tap
156341,1,tap
157008,3,tap
157674,2,tap
158341,0,tap
158341,3,tap
159008,1,tap
159674,0,tap
159674,2,tap
160341,1,tap
161008,0,tap
161008,3,tap
161674,3,tap
162341,2,tap
163008,1,tap
163674,0,tap
164341,1,tap
165008,2,tap
165674,3,tap
166341,0,tap
166674,1,tap
167008,0,tap
167341,2,tap
167674,1,tap
168008,3,tap
168341,2,tap
168674,3,tap
169007,0,hold,1000
169341,1,tap
169508,3,tap
169674,2,tap
170008,3,tap
171674,0,tap
171674,3,tap
172008,1,tap
172008,2,tap
172341,3,tap
172674,1,tap
172674,0,tap
173008,2,tap
173341,1,tap
173341,3,tap
173674,0,tap
174008,3,tap
174008,2,tap
174341,0,tap
174674,2,tap
174674,1,tap
175008,0,tap
175341,3,tap
175341,2,tap
175674,0,tap
176008,1,tap
176008,3,tap
176341,2,tap
176674,3,tap
176674,0,tap
177008,1,tap
177008,0,tap
177341,2,tap
177341,3,tap
177674,0,tap
178008,1,tap
178008,2,tap
178341,3,tap
178674,1,tap
178674,0,tap
179008,2,tap
179341,0,tap
179341,3,tap
179674,1,tap
180008,2,tap
180008,3,tap
180341,1,tap
180674,3,tap
180674,0,tap
181008,2,tap
181008,1,tap
181341,3,tap
181341,0,tap
181674,1,tap
181674,2,tap
182008,3,tap
182008,0,tap
182341,0,tap
182341,2,tap
182674,1,tap
182674,3,tap
183008,3,tap
183341,0,tap
183341,1,tap
183674,2,tap
184008,0,tap
184008,3,tap
184341,1,tap
184674,2,tap
184674,3,tap
185008,1,tap
185341,3,tap
185341,0,tap
185674,2,tap
186008,3,tap
186008,1,tap
186341,0,tap
186674,1,tap
186674,3,tap
187008,2,tap
187341,3,tap
187341,0,tap
187674,2,tap
187674,1,tap
188008,1,tap
188008,3,tap
188341,0,tap
188674,2,tap
188674,3,tap
189008,1,tap
189008,0,tap
189341,3,tap
189341,2,tap
189674,2,tap
190008,0,tap
190008,3,tap
190341,1,tap
190341,2,tap
190674,2,tap
190674,3,tap
191008,0,tap
191008,1,tap
191341,3,tap
191341,2,tap
191674,1,tap
191674,0,tap
192008,2,tap
192008,3,tap
192341,0,tap
192341,1,tap
192674,2,tap
192674,3,tap
193008,3,tap
193008,0,tap
193341,1,tap
193341,2,tap
193674,0,tap
194008,2,tap
194008,3,tap
194341,1,tap
194674,0,tap
194674,2,tap
195008,3,tap
195341,1,tap
195341,0,tap
195674,3,tap
196008,1,tap
196008,2,tap
196341,3,tap
196674,1,tap
196674,0,tap
197008,3,tap
197341,0,tap
197341,2,tap
197674,1,tap
198008,0,tap
198008,3,tap
198341,1,tap
198341,2,tap
198674,0,tap
198674,1,tap
199008,3,tap
199341,1,tap
199341,2,tap
199674,0,tap
200008,2,tap
200008,3,tap
200341,1,tap
200674,0,tap
200674,3,tap
201008,2,tap
201341,0,tap
201341,1,tap
201674,2,tap
202008,0,tap
202008,3,tap
202341,2,tap
202341,1,tap
202674,3,tap
202674,0,tap
203008,2,tap
203008,1,tap
203341,3,tap
203341,0,tap
203674,3,tap
203674,1,tap
204008,2,tap
204008,0,tap
204341,0,tap
204674,2,tap
204674,3,tap
205008,1,tap
205341,0,tap
205341,3,tap
205674,2,tap
206008,1,tap
206008,0,tap
206341,2,tap
206674,3,tap
206674,0,tap
207008,1,tap
207341,2,tap
207341,0,tap
207674,3,tap
208008,2,tap
208008,0,tap
208341,1,tap
208674,3,tap
208674,0,tap
209008,1,tap
209008,2,tap
209341,0,tap
209341,2,tap
209674,3,tap
210008,1,tap
210008,0,tap
210341,3,tap
210341,2,tap
210674,1,tap
210674,0,tap
211008,1,tap
211341,0,tap
211341,3,tap
211674,1,tap
211674,2,tap
212008,1,tap
212008,0,tap
212341,2,tap
212341,3,tap
212674,1,tap
212674,0,tap
213008,2,tap
213008,3,tap
213341,0,tap
213341,1,tap
213674,2,tap
213674,3,tap
214008,1,tap
214008,0,tap
214341,0,tap
214341,3,tap
214674,1,tap
215008,2,tap
215341,3,tap
215674,0,tap
216008,1,tap
216341,2,tap
216674,3,tap
217008,0,tap
217341,1,tap
217674,2,tap
218008,3,tap
218341,0,tap
218674,1,tap
219008,2,tap
219341,3,tap
219674,0,tap
220008,2,tap
220341,1,tap
220674,3,tap
221008,0,tap
221341,2,tap
221674,1,tap
222008,3,tap
222341,0,tap
222674,2,tap
223008,1,tap
223341,3,tap
223674,0,tap
224008,2,tap
224341,1,tap
224674,3,tap
225008,1,tap
225341,3,tap
225674,0,tap
226008,2,tap
226341,1,tap
226674,3,tap
227008,0,tap
227341,2,tap
227674,1,tap
228008,2,tap
228341,1,tap
228674,2,tap
229008,3,tap
229341,0,tap
229674,2,tap
230008,1,tap
230341,3,tap
230674,0,tap
231008,2,tap
231341,1,tap
231674,3,tap
232008,0,tap
232341,2,tap
232674,1,tap
233008,3,tap
233341,0,tap
233674,3,tap
234008,1,tap
234341,3,tap
234674,2,tap
235008,3,tap
235341,0,tap
235674,1,tap
